date,area,cases,tests,deaths
2020-09-25,"Armagh City, Banbridge and Craigavon",15,154,1
2020-09-26,"Armagh City, Banbridge and Craigavon",12,123,0
2020-09-27,"Armagh City, Banbridge and Craigavon",15,104,0
2020-09-28,"Armagh City, Banbridge and Craigavon",17,164,0
2020-09-29,"Armagh City, Banbridge and Craigavon",29,180,0
2020-09-30,"Armagh City, Banbridge and Craigavon",35,214,0
2020-10-01,"Armagh City, Banbridge and Craigavon",40,157,0
2020-10-02,"Armagh City, Banbridge and Craigavon",38,194,2
2020-10-03,"Armagh City, Banbridge and Craigavon",38,196,0
2020-10-04,"Armagh City, Banbridge and Craigavon",25,125,0
2020-10-05,"Armagh City, Banbridge and Craigavon",43,230,0
2020-10-06,"Armagh City, Banbridge and Craigavon",46,242,0
2020-10-07,"Armagh City, Banbridge and Craigavon",50,263,0
2020-10-08,"Armagh City, Banbridge and Craigavon",51,260,0
2020-10-09,"Armagh City, Banbridge and Craigavon",45,222,0
2020-10-10,"Armagh City, Banbridge and Craigavon",23,139,0
2020-10-11,"Armagh City, Banbridge and Craigavon",30,151,0
2020-10-12,"Armagh City, Banbridge and Craigavon",58,275,1
2020-10-13,"Armagh City, Banbridge and Craigavon",47,232,1
2020-10-14,"Armagh City, Banbridge and Craigavon",69,269,0
2020-10-15,"Armagh City, Banbridge and Craigavon",74,226,0
2020-10-16,"Armagh City, Banbridge and Craigavon",76,248,0
2020-10-17,"Armagh City, Banbridge and Craigavon",85,238,0
2020-10-18,"Armagh City, Banbridge and Craigavon",66,213,0
2020-10-19,"Armagh City, Banbridge and Craigavon",81,301,0
2020-10-20,"Armagh City, Banbridge and Craigavon",92,280,0
2020-10-21,"Armagh City, Banbridge and Craigavon",97,273,0
2020-10-22,"Armagh City, Banbridge and Craigavon",104,251,0
2020-10-23,"Armagh City, Banbridge and Craigavon",87,243,0
2020-10-24,"Armagh City, Banbridge and Craigavon",41,184,2
2020-10-25,"Armagh City, Banbridge and Craigavon",44,147,0
2020-10-26,"Armagh City, Banbridge and Craigavon",86,235,1
2020-10-27,"Armagh City, Banbridge and Craigavon",70,195,1
2020-10-28,"Armagh City, Banbridge and Craigavon",68,186,1
2020-10-29,"Armagh City, Banbridge and Craigavon",83,223,2
2020-10-30,"Armagh City, Banbridge and Craigavon",62,193,1
2020-10-31,"Armagh City, Banbridge and Craigavon",58,146,0
2020-11-01,"Armagh City, Banbridge and Craigavon",37,108,0
2020-11-02,"Armagh City, Banbridge and Craigavon",59,183,0
2020-11-03,"Armagh City, Banbridge and Craigavon",72,235,0
2020-11-04,"Armagh City, Banbridge and Craigavon",68,219,1
2020-11-05,"Armagh City, Banbridge and Craigavon",51,190,1
2020-11-06,"Armagh City, Banbridge and Craigavon",45,162,1
2020-11-07,"Armagh City, Banbridge and Craigavon",39,130,0
2020-11-08,"Armagh City, Banbridge and Craigavon",56,118,1
2020-11-09,"Armagh City, Banbridge and Craigavon",76,216,0
2020-11-10,"Armagh City, Banbridge and Craigavon",71,263,0
2020-11-11,"Armagh City, Banbridge and Craigavon",80,231,4
2020-11-12,"Armagh City, Banbridge and Craigavon",84,215,1
2020-11-13,"Armagh City, Banbridge and Craigavon",59,218,1
2020-11-14,"Armagh City, Banbridge and Craigavon",83,264,2
2020-11-15,"Armagh City, Banbridge and Craigavon",50,179,2
2020-11-16,"Armagh City, Banbridge and Craigavon",58,206,0
2020-11-17,"Armagh City, Banbridge and Craigavon",91,271,1
2020-11-18,"Armagh City, Banbridge and Craigavon",58,222,2
2020-11-19,"Armagh City, Banbridge and Craigavon",44,148,2
2020-11-20,"Armagh City, Banbridge and Craigavon",36,164,4
2020-11-21,"Armagh City, Banbridge and Craigavon",33,124,1
2020-11-22,"Armagh City, Banbridge and Craigavon",25,120,0
2020-11-23,"Armagh City, Banbridge and Craigavon",38,186,0
2020-11-24,"Armagh City, Banbridge and Craigavon",41,157,0
2020-11-25,"Armagh City, Banbridge and Craigavon",43,185,1
2020-11-26,"Armagh City, Banbridge and Craigavon",34,127,1
2020-11-27,"Armagh City, Banbridge and Craigavon",27,166,1
2020-11-28,"Armagh City, Banbridge and Craigavon",30,117,1
2020-11-29,"Armagh City, Banbridge and Craigavon",22,90,0
2020-11-30,"Armagh City, Banbridge and Craigavon",39,176,1
2020-12-01,"Armagh City, Banbridge and Craigavon",42,177,0
2020-12-02,"Armagh City, Banbridge and Craigavon",27,148,1
2020-12-03,"Armagh City, Banbridge and Craigavon",31,172,1
2020-12-04,"Armagh City, Banbridge and Craigavon",46,217,0
2020-12-05,"Armagh City, Banbridge and Craigavon",40,155,1
2020-12-06,"Armagh City, Banbridge and Craigavon",27,121,0
2020-12-07,"Armagh City, Banbridge and Craigavon",43,186,1
2020-12-08,"Armagh City, Banbridge and Craigavon",34,222,0
2020-12-09,"Armagh City, Banbridge and Craigavon",50,175,1
2020-12-10,"Armagh City, Banbridge and Craigavon",54,186,0
2020-12-11,"Armagh City, Banbridge and Craigavon",50,164,0
2020-12-12,"Armagh City, Banbridge and Craigavon",36,121,0
2020-12-13,"Armagh City, Banbridge and Craigavon",49,133,0
2020-12-14,"Armagh City, Banbridge and Craigavon",94,233,1
2020-12-15,"Armagh City, Banbridge and Craigavon",54,229,0
2020-12-16,"Armagh City, Banbridge and Craigavon",71,246,0
2020-12-17,"Armagh City, Banbridge and Craigavon",71,226,3
2020-12-18,"Armagh City, Banbridge and Craigavon",72,216,1
2020-12-19,"Armagh City, Banbridge and Craigavon",72,209,0
2020-12-20,"Armagh City, Banbridge and Craigavon",67,253,3
2020-12-21,"Armagh City, Banbridge and Craigavon",101,361,2
2020-12-22,"Armagh City, Banbridge and Craigavon",85,300,1
2020-12-23,"Armagh City, Banbridge and Craigavon",75,272,2
2020-12-24,"Armagh City, Banbridge and Craigavon",72,206,2
2020-12-25,"Armagh City, Banbridge and Craigavon",35,85,0
2020-12-26,"Armagh City, Banbridge and Craigavon",74,149,1
2020-12-27,"Armagh City, Banbridge and Craigavon",145,260,3
2020-12-28,"Armagh City, Banbridge and Craigavon",160,315,2
2020-12-29,"Armagh City, Banbridge and Craigavon",307,536,2
2020-12-30,"Armagh City, Banbridge and Craigavon",350,598,3
2020-12-31,"Armagh City, Banbridge and Craigavon",247,471,0
2021-01-01,"Armagh City, Banbridge and Craigavon",204,378,1
2021-01-02,"Armagh City, Banbridge and Craigavon",310,571,1
2021-01-03,"Armagh City, Banbridge and Craigavon",202,410,0
2021-01-04,"Armagh City, Banbridge and Craigavon",243,501,2
2021-01-05,"Armagh City, Banbridge and Craigavon",220,473,0
2021-01-06,"Armagh City, Banbridge and Craigavon",232,476,2
2021-01-07,"Armagh City, Banbridge and Craigavon",184,397,1
2021-01-08,"Armagh City, Banbridge and Craigavon",185,395,4
2021-01-09,"Armagh City, Banbridge and Craigavon",134,283,5
2021-01-10,"Armagh City, Banbridge and Craigavon",141,285,2
2021-01-11,"Armagh City, Banbridge and Craigavon",202,416,4
2021-01-12,"Armagh City, Banbridge and Craigavon",205,414,3
2021-01-13,"Armagh City, Banbridge and Craigavon",204,479,2
2021-01-14,"Armagh City, Banbridge and Craigavon",193,419,7
2021-01-15,"Armagh City, Banbridge and Craigavon",175,359,3
2021-01-16,"Armagh City, Banbridge and Craigavon",130,290,2
2021-01-17,"Armagh City, Banbridge and Craigavon",98,218,6
2021-01-18,"Armagh City, Banbridge and Craigavon",187,450,2
2021-01-19,"Armagh City, Banbridge and Craigavon",162,386,4
2021-01-20,"Armagh City, Banbridge and Craigavon",150,378,8
2021-01-21,"Armagh City, Banbridge and Craigavon",155,341,2
2021-01-22,"Armagh City, Banbridge and Craigavon",113,291,1
2021-01-23,"Armagh City, Banbridge and Craigavon",89,211,3
2021-01-24,"Armagh City, Banbridge and Craigavon",72,154,3
2021-01-25,"Armagh City, Banbridge and Craigavon",124,292,1
2021-01-26,"Armagh City, Banbridge and Craigavon",128,334,5
2021-01-27,"Armagh City, Banbridge and Craigavon",122,332,9
2021-01-28,"Armagh City, Banbridge and Craigavon",106,262,4
2021-01-29,"Armagh City, Banbridge and Craigavon",91,284,6
2021-01-30,"Armagh City, Banbridge and Craigavon",62,194,4
2021-01-31,"Armagh City, Banbridge and Craigavon",74,202,3
2021-02-01,"Armagh City, Banbridge and Craigavon",98,304,3
2021-02-02,"Armagh City, Banbridge and Craigavon",70,276,2
2021-02-03,"Armagh City, Banbridge and Craigavon",77,290,2
2021-02-04,"Armagh City, Banbridge and Craigavon",55,200,2
2021-02-05,"Armagh City, Banbridge and Craigavon",80,219,1
2021-02-06,"Armagh City, Banbridge and Craigavon",51,129,3
2021-02-07,"Armagh City, Banbridge and Craigavon",47,130,4
2021-02-08,"Armagh City, Banbridge and Craigavon",55,230,0
2021-02-09,"Armagh City, Banbridge and Craigavon",54,207,0
2021-02-10,"Armagh City, Banbridge and Craigavon",66,216,2
2021-02-11,"Armagh City, Banbridge and Craigavon",44,144,2
2021-02-12,"Armagh City, Banbridge and Craigavon",63,184,3
2021-02-13,"Armagh City, Banbridge and Craigavon",52,104,0
2021-02-14,"Armagh City, Banbridge and Craigavon",52,111,0
2021-02-15,"Armagh City, Banbridge and Craigavon",83,221,0
2021-02-16,"Armagh City, Banbridge and Craigavon",54,204,3
2021-02-17,"Armagh City, Banbridge and Craigavon",45,195,0
2021-02-18,"Armagh City, Banbridge and Craigavon",38,188,0
2021-02-19,"Armagh City, Banbridge and Craigavon",41,170,0
2021-02-20,"Armagh City, Banbridge and Craigavon",31,110,2
2021-02-21,"Armagh City, Banbridge and Craigavon",25,91,2
2021-02-22,"Armagh City, Banbridge and Craigavon",43,180,2
2021-02-23,"Armagh City, Banbridge and Craigavon",36,175,1
2021-02-24,"Armagh City, Banbridge and Craigavon",42,185,0
2021-02-25,"Armagh City, Banbridge and Craigavon",29,156,3
2021-02-26,"Armagh City, Banbridge and Craigavon",28,127,1
2021-02-27,"Armagh City, Banbridge and Craigavon",20,99,0
2021-02-28,"Armagh City, Banbridge and Craigavon",8,79,0
2021-03-01,"Armagh City, Banbridge and Craigavon",31,151,0
2021-03-02,"Armagh City, Banbridge and Craigavon",40,123,2
2021-03-03,"Armagh City, Banbridge and Craigavon",27,142,0
2021-03-04,"Armagh City, Banbridge and Craigavon",19,148,0
2021-03-05,"Armagh City, Banbridge and Craigavon",14,127,0
2021-03-06,"Armagh City, Banbridge and Craigavon",12,89,0
2021-03-07,"Armagh City, Banbridge and Craigavon",15,65,0
2021-03-08,"Armagh City, Banbridge and Craigavon",26,153,0
2021-03-09,"Armagh City, Banbridge and Craigavon",19,142,2
2021-03-10,"Armagh City, Banbridge and Craigavon",13,140,3
2021-03-11,"Armagh City, Banbridge and Craigavon",15,127,0
2021-03-12,"Armagh City, Banbridge and Craigavon",16,114,0
2021-03-13,"Armagh City, Banbridge and Craigavon",10,88,0
2021-03-14,"Armagh City, Banbridge and Craigavon",8,58,0
2021-03-15,"Armagh City, Banbridge and Craigavon",11,142,0
2021-03-16,"Armagh City, Banbridge and Craigavon",15,152,0
2021-03-17,"Armagh City, Banbridge and Craigavon",13,119,0
2021-03-18,"Armagh City, Banbridge and Craigavon",20,184,0
2021-03-19,"Armagh City, Banbridge and Craigavon",15,138,0
2021-03-20,"Armagh City, Banbridge and Craigavon",11,94,0
2021-03-21,"Armagh City, Banbridge and Craigavon",6,69,0
2021-03-22,"Armagh City, Banbridge and Craigavon",17,168,0
2021-03-23,"Armagh City, Banbridge and Craigavon",14,148,0
2021-03-24,"Armagh City, Banbridge and Craigavon",22,210,0
2021-03-25,"Armagh City, Banbridge and Craigavon",13,192,0
2021-03-26,"Armagh City, Banbridge and Craigavon",11,143,0
2021-03-27,"Armagh City, Banbridge and Craigavon",11,89,0
2021-03-28,"Armagh City, Banbridge and Craigavon",12,110,0
2021-03-29,"Armagh City, Banbridge and Craigavon",11,168,0
2021-03-30,"Armagh City, Banbridge and Craigavon",10,174,0
2021-03-31,"Armagh City, Banbridge and Craigavon",12,167,0
2021-04-01,"Armagh City, Banbridge and Craigavon",10,170,0
2021-04-02,"Armagh City, Banbridge and Craigavon",7,105,0
2021-04-03,"Armagh City, Banbridge and Craigavon",0,70,0
2021-04-04,"Armagh City, Banbridge and Craigavon",4,45,0
2021-04-05,"Armagh City, Banbridge and Craigavon",10,90,0
2021-04-06,"Armagh City, Banbridge and Craigavon",10,125,0
2021-04-07,"Armagh City, Banbridge and Craigavon",14,192,0
2021-04-08,"Armagh City, Banbridge and Craigavon",10,160,0
2021-04-09,"Armagh City, Banbridge and Craigavon",7,155,1
2021-04-10,"Armagh City, Banbridge and Craigavon",12,109,0
2021-04-11,"Armagh City, Banbridge and Craigavon",7,98,0
2021-04-12,"Armagh City, Banbridge and Craigavon",17,193,0
2021-04-13,"Armagh City, Banbridge and Craigavon",21,189,0
2021-04-14,"Armagh City, Banbridge and Craigavon",10,253,0
2021-04-15,"Armagh City, Banbridge and Craigavon",6,197,0
2021-04-16,"Armagh City, Banbridge and Craigavon",6,121,0
2021-04-17,"Armagh City, Banbridge and Craigavon",6,103,0
2021-04-18,"Armagh City, Banbridge and Craigavon",1,82,0
2021-04-19,"Armagh City, Banbridge and Craigavon",16,182,0
2021-04-20,"Armagh City, Banbridge and Craigavon",7,203,0
2021-04-21,"Armagh City, Banbridge and Craigavon",7,204,0
2021-04-22,"Armagh City, Banbridge and Craigavon",4,172,0
2021-04-23,"Armagh City, Banbridge and Craigavon",4,152,0
2021-04-24,"Armagh City, Banbridge and Craigavon",3,88,0
2021-04-25,"Armagh City, Banbridge and Craigavon",8,110,0
2021-04-26,"Armagh City, Banbridge and Craigavon",9,171,0
2021-04-27,"Armagh City, Banbridge and Craigavon",1,199,0
2021-04-28,"Armagh City, Banbridge and Craigavon",2,216,0
2021-04-29,"Armagh City, Banbridge and Craigavon",6,153,0
2021-04-30,"Armagh City, Banbridge and Craigavon",1,123,0
2021-05-01,"Armagh City, Banbridge and Craigavon",3,97,0
2021-05-02,"Armagh City, Banbridge and Craigavon",2,78,0
2021-05-03,"Armagh City, Banbridge and Craigavon",10,143,0
2021-05-04,"Armagh City, Banbridge and Craigavon",6,231,0
2021-05-05,"Armagh City, Banbridge and Craigavon",7,183,0
2021-05-06,"Armagh City, Banbridge and Craigavon",9,199,0
2021-05-07,"Armagh City, Banbridge and Craigavon",3,177,0
2021-05-08,"Armagh City, Banbridge and Craigavon",13,121,0
2021-05-09,"Armagh City, Banbridge and Craigavon",3,87,0
2021-05-10,"Armagh City, Banbridge and Craigavon",5,209,0
2021-05-11,"Armagh City, Banbridge and Craigavon",5,211,0
2021-05-12,"Armagh City, Banbridge and Craigavon",2,183,0
2021-05-13,"Armagh City, Banbridge and Craigavon",8,147,0
2021-05-14,"Armagh City, Banbridge and Craigavon",12,146,0
2021-05-15,"Armagh City, Banbridge and Craigavon",4,97,0
2021-05-16,"Armagh City, Banbridge and Craigavon",8,103,0
2021-05-17,"Armagh City, Banbridge and Craigavon",5,300,0
2021-05-18,"Armagh City, Banbridge and Craigavon",10,190,0
2021-05-19,"Armagh City, Banbridge and Craigavon",4,146,0
2021-05-20,"Armagh City, Banbridge and Craigavon",7,164,0
2021-05-21,"Armagh City, Banbridge and Craigavon",11,181,0
2021-05-22,"Armagh City, Banbridge and Craigavon",7,122,0
2021-05-23,"Armagh City, Banbridge and Craigavon",3,107,0
2021-05-24,"Armagh City, Banbridge and Craigavon",8,228,0
2021-05-25,"Armagh City, Banbridge and Craigavon",7,201,0
2021-05-26,"Armagh City, Banbridge and Craigavon",4,161,0
2021-05-27,"Armagh City, Banbridge and Craigavon",3,108,0
2021-05-28,"Armagh City, Banbridge and Craigavon",3,116,0
2021-05-29,"Armagh City, Banbridge and Craigavon",3,84,0
2021-05-30,"Armagh City, Banbridge and Craigavon",4,130,0
2021-05-31,"Armagh City, Banbridge and Craigavon",5,132,0
2021-06-01,"Armagh City, Banbridge and Craigavon",8,167,0
2021-06-02,"Armagh City, Banbridge and Craigavon",7,130,0
2021-06-03,"Armagh City, Banbridge and Craigavon",6,137,0
2021-06-04,"Armagh City, Banbridge and Craigavon",6,130,0
2021-06-05,"Armagh City, Banbridge and Craigavon",12,100,0
2021-06-06,"Armagh City, Banbridge and Craigavon",2,77,0
2021-06-07,"Armagh City, Banbridge and Craigavon",8,144,0
2021-06-08,"Armagh City, Banbridge and Craigavon",14,161,0
2021-06-09,"Armagh City, Banbridge and Craigavon",12,197,0
2021-06-10,"Armagh City, Banbridge and Craigavon",4,178,0
2021-06-11,"Armagh City, Banbridge and Craigavon",13,118,0
2021-06-12,"Armagh City, Banbridge and Craigavon",6,93,0
2021-06-13,"Armagh City, Banbridge and Craigavon",5,103,0
2021-06-14,"Armagh City, Banbridge and Craigavon",10,202,0
2021-06-15,"Armagh City, Banbridge and Craigavon",13,205,0
2021-06-16,"Armagh City, Banbridge and Craigavon",17,192,0
2021-06-17,"Armagh City, Banbridge and Craigavon",6,170,0
2021-06-18,"Armagh City, Banbridge and Craigavon",6,164,0
2021-06-19,"Armagh City, Banbridge and Craigavon",7,102,0
2021-06-20,"Armagh City, Banbridge and Craigavon",5,129,0
2021-06-21,"Armagh City, Banbridge and Craigavon",15,188,0
2021-06-22,"Armagh City, Banbridge and Craigavon",11,201,0
2021-06-23,"Armagh City, Banbridge and Craigavon",14,186,0
2021-06-24,"Armagh City, Banbridge and Craigavon",16,162,0
2021-06-25,"Armagh City, Banbridge and Craigavon",10,154,0
2021-06-26,"Armagh City, Banbridge and Craigavon",9,106,0
2021-06-27,"Armagh City, Banbridge and Craigavon",7,122,0
2021-06-28,"Armagh City, Banbridge and Craigavon",21,210,0
2021-06-29,"Armagh City, Banbridge and Craigavon",16,204,0
2021-06-30,"Armagh City, Banbridge and Craigavon",22,204,0
2021-07-01,"Armagh City, Banbridge and Craigavon",21,179,0
2021-07-02,"Armagh City, Banbridge and Craigavon",33,188,0
2021-07-03,"Armagh City, Banbridge and Craigavon",22,134,0
2021-07-04,"Armagh City, Banbridge and Craigavon",13,108,0
2021-07-05,"Armagh City, Banbridge and Craigavon",33,235,0
2021-07-06,"Armagh City, Banbridge and Craigavon",30,229,0
2021-07-07,"Armagh City, Banbridge and Craigavon",31,218,0
2021-07-08,"Armagh City, Banbridge and Craigavon",37,187,0
2021-07-09,"Armagh City, Banbridge and Craigavon",33,169,1
2021-07-10,"Armagh City, Banbridge and Craigavon",42,132,0
2021-07-11,"Armagh City, Banbridge and Craigavon",42,165,0
2021-07-12,"Armagh City, Banbridge and Craigavon",39,169,0
2021-07-13,"Armagh City, Banbridge and Craigavon",62,238,0
2021-07-14,"Armagh City, Banbridge and Craigavon",87,310,0
2021-07-15,"Armagh City, Banbridge and Craigavon",90,322,0
2021-07-16,"Armagh City, Banbridge and Craigavon",94,307,1
2021-07-17,"Armagh City, Banbridge and Craigavon",67,208,0
2021-07-18,"Armagh City, Banbridge and Craigavon",66,194,0
2021-07-19,"Armagh City, Banbridge and Craigavon",120,381,0
2021-07-20,"Armagh City, Banbridge and Craigavon",113,404,0
2021-07-21,"Armagh City, Banbridge and Craigavon",103,326,0
2021-07-22,"Armagh City, Banbridge and Craigavon",101,338,1
2021-07-23,"Armagh City, Banbridge and Craigavon",71,261,0
2021-07-24,"Armagh City, Banbridge and Craigavon",82,227,0
2021-07-25,"Armagh City, Banbridge and Craigavon",72,197,0
2021-07-26,"Armagh City, Banbridge and Craigavon",110,346,0
2021-07-27,"Armagh City, Banbridge and Craigavon",114,398,0
2021-07-28,"Armagh City, Banbridge and Craigavon",129,386,1
2021-07-29,"Armagh City, Banbridge and Craigavon",125,355,0
2021-07-30,"Armagh City, Banbridge and Craigavon",90,351,2
2021-07-31,"Armagh City, Banbridge and Craigavon",93,234,2
2021-08-01,"Armagh City, Banbridge and Craigavon",92,257,3
2021-08-02,"Armagh City, Banbridge and Craigavon",117,409,1
2021-08-03,"Armagh City, Banbridge and Craigavon",126,430,0
2021-08-04,"Armagh City, Banbridge and Craigavon",134,409,0
2021-08-05,"Armagh City, Banbridge and Craigavon",142,495,0
2021-08-06,"Armagh City, Banbridge and Craigavon",104,337,0
2021-08-07,"Armagh City, Banbridge and Craigavon",101,290,0
2021-08-08,"Armagh City, Banbridge and Craigavon",96,247,2
2021-08-09,"Armagh City, Banbridge and Craigavon",122,443,0
2021-08-10,"Armagh City, Banbridge and Craigavon",151,513,0
2021-08-11,"Armagh City, Banbridge and Craigavon",152,431,1
2021-08-12,"Armagh City, Banbridge and Craigavon",156,434,0
2021-08-13,"Armagh City, Banbridge and Craigavon",118,485,1
2021-08-14,"Armagh City, Banbridge and Craigavon",106,446,1
2021-08-15,"Armagh City, Banbridge and Craigavon",147,402,1
2021-08-16,"Armagh City, Banbridge and Craigavon",183,515,1
2021-08-17,"Armagh City, Banbridge and Craigavon",177,522,2
2021-08-18,"Armagh City, Banbridge and Craigavon",220,558,1
2021-08-19,"Armagh City, Banbridge and Craigavon",239,596,1
2021-08-20,"Armagh City, Banbridge and Craigavon",207,522,2
